2015-07-26 09:32:54.054 AM Aptomy version 0.0.1 GPS DATA
21174.35	37.88780345	-122.07214440	53.96693920
21175.08	37.88780345	-122.07214440	53.82758990
21176.07	37.88780345	-122.07214440	53.97466594
21177.07	37.88780345	-122.07214440	53.92534890
21178.08	37.88780345	-122.07214440	54.07401620
21179.08	37.88780345	-122.07214440	54.07355466
21180.09	37.88780345	-122.07214440	54.15210972
21181.08	37.88780345	-122.07214440	53.97547634
21182.07	37.88780345	-122.07214440	53.97547634
21183.08	37.88780345	-122.07214440	53.94863429
21184.09	37.88780345	-122.07214440	53.95094143
21185.08	37.88780345	-122.07214440	53.91663302
21186.06	37.88780345	-122.07214440	53.86131576
21187.08	37.88780345	-122.07214440	53.81948199
21188.09	37.88780345	-122.07214440	53.84059992
21189.05	37.88780345	-122.07214440	53.69229175
21190.06	37.88780345	-122.07214440	53.85548130
21191.08	37.88780345	-122.07214440	54.01690695
21192.07	37.88780345	-122.07214440	54.23354947
21193.08	37.88780345	-122.07214440	53.98506327
21194.11	37.88780345	-122.07214440	54.05632735
21195.09	37.88780345	-122.07214440	53.98901209
21196.08	37.88780345	-122.07214440	54.02598465
21197.07	37.88780345	-122.07214440	53.68145536
21198.15	37.88780345	-122.07214440	53.75819367
21199.06	37.88780345	-122.07214440	53.77917655
21200.05	37.88780345	-122.07214440	53.81966429
21201.08	37.88780345	-122.07214440	53.92145478
21202.10	37.88780345	-122.07214440	54.01458601
31713.32	37.88780345	-122.07214440	53.84322703
31713.37	37.88780345	-122.07214440	53.93728118
31713.37	37.88780345	-122.07214440	53.83691209
31713.38	37.88780345	-122.07214440	53.75176535
31713.38	37.88780345	-122.07214440	53.82749405
31713.38	37.88780345	-122.07214440	53.98059397
31715.33	37.88780345	-122.07214440	54.08446789
31715.33	37.88780345	-122.07214440	54.06353121
31715.33	37.88780345	-122.07214440	53.98034295
31715.34	37.88780345	-122.07214440	54.06582661
31715.34	37.88780345	-122.07214440	53.92894906
31715.34	37.88780345	-122.07214440	53.95682834
31715.34	37.88780345	-122.07214440	53.88952062
31715.35	37.88780345	-122.07214440	53.95207710
31715.35	37.88780345	-122.07214440	53.92196036
31715.36	37.88780345	-122.07214440	53.90205026
31715.37	37.88780345	-122.07214440	54.02613171
31715.39	37.88780026	-122.07213158	54.03397101
31715.39	37.88780026	-122.07213158	54.01822461
31715.40	37.88780026	-122.07213158	53.88424534
31715.41	37.88780026	-122.07213158	54.25240952
31715.41	37.88780026	-122.07213158	54.32001455
31715.41	37.88780026	-122.07213158	54.17238359
31715.42	37.88780026	-122.07213158	54.20910813
31715.42	37.88780026	-122.07213158	53.86763922
31715.42	37.88780026	-122.07213158	53.93646293
31715.43	37.88780026	-122.07213158	53.86100464
31715.44	37.88779817	-122.07212915	53.87841962
31715.45	37.88779817	-122.07212915	53.86752024
31715.45	37.88779817	-122.07212915	53.91125675
31715.46	37.88779808	-122.07213074	54.21664025
31715.46	37.88779900	-122.07213711	54.06348765
31715.46	37.88779900	-122.07213711	54.35885737
31715.47	37.88779900	-122.07213711	53.51265814
31715.47	37.88779900	-122.07213711	53.48943007
31715.47	37.88779900	-122.07213711	53.61912505
31715.48	37.88779900	-122.07213711	53.70570977
31715.48	37.88779900	-122.07213711	53.77945403
31715.48	37.88779900	-122.07213711	53.72351646
31715.49	37.88779900	-122.07213711	53.78597710
31715.49	37.88779900	-122.07213711	53.73849492
31715.49	37.88779900	-122.07213711	53.72752266
31715.49	37.88779900	-122.07213711	53.52593848
31715.50	37.88779900	-122.07213711	53.49612886
31715.50	37.88779900	-122.07213711	53.53315882
31715.50	37.88779900	-122.07213711	53.53315882
